Date,Player,Runs,NotOut,Minutes,BallsFaced,Fours,Sixes,StrikeRate,Innings,Participation,Opposition,Ground
07-04-1998,SR Tendulkar,100,FALSE,132,89,5,7,112.3595506,2,B,Australia,Kanpur
12-01-2000,SC Ganguly,100,FALSE,174,127,10,0,78.74015748,2,B,Australia,Melbourne
28-03-2001,HK Badani,100,FALSE,142,98,10,2,102.0408163,1,B,Australia,Pune
02-08-2001,V Sehwag,100,FALSE,97,70,19,1,142.8571429,2,B,New Zealand,Colombo (SSC)
26-10-2003,SR Tendulkar,100,FALSE,158,119,9,1,84.03361345,1,B,Australia,Gwalior
06-02-2006,SR Tendulkar,100,FALSE,188,113,10,1,88.49557522,1,B,Pakistan,Peshawar
13-03-2012,G Gambhir,100,FALSE,171,118,7,0,84.74576271,1,B,Sri Lanka,Dhaka
30-10-2013,S Dhawan,100,FALSE,152,102,11,0,98.03921569,2,B,Australia,Nagpur
27-08-2014,SK Raina,100,FALSE,106,75,12,3,133.3333333,1,B,England,Cardiff
10-03-2015,S Dhawan,100,FALSE,119,85,11,5,117.6470588,2,B,Ireland,Hamilton
29-10-2018,AT Rayudu,100,FALSE,NA,81,8,4,123.4567901,1,B,West Indies,Mumbai (BS)
16-08-2010,V Sehwag,99,TRUE,165,100,11,2,99,2,B,Sri Lanka,Dambulla
27-12-1984,K Srikkanth,99,FALSE,NA,111,4,3,89.18918919,1,B,England,Cuttack
09-11-2002,VVS Laxman,99,FALSE,173,110,7,0,90,1,B,West Indies,Nagpur
13-03-2004,R Dravid,99,FALSE,127,104,8,0,95.19230769,1,B,Pakistan,Karachi
26-06-2007,SR Tendulkar,99,FALSE,199,143,12,0,69.23076923,1,B,South Africa,Belfast
24-08-2007,SR Tendulkar,99,FALSE,158,112,15,1,88.39285714,1,B,England,Bristol
08-11-2007,SR Tendulkar,99,FALSE,130,91,14,1,108.7912088,1,B,Pakistan,Mohali
24-11-2013,V Kohli,99,FALSE,159,100,9,0,99,1,B,West Indies,Visakhapatnam
23-01-2016,RG Sharma,99,FALSE,142,108,9,1,91.66666667,2,B,Australia,Sydney
01-08-2001,Yuvraj Singh,98,TRUE,143,110,6,1,89.09090909,1,B,Sri Lanka,Colombo (SSC)
19-10-1991,NS Sidhu,98,FALSE,NA,113,6,1,86.72566372,1,B,West Indies,Sharjah
01-03-2003,SR Tendulkar,98,FALSE,145,75,12,1,130.6666667,2,B,Pakistan,Centurion
21-01-2007,SC Ganguly,98,FALSE,177,110,11,3,89.09090909,1,B,West Indies,Nagpur
02-09-2014,S Dhawan,97,TRUE,132,81,11,4,119.7530864,2,B,England,Birmingham
15-05-1999,SC Ganguly,97,FALSE,187,142,11,1,68.30985915,1,B,South Africa,Hove
10-03-2003,SR Tendulkar,97,FALSE,160,120,7,1,80.83333333,1,B,Sri Lanka,Johannesburg
23-05-2006,V Sehwag,97,FALSE,NA,83,9,3,116.8674699,1,B,West Indies,Basseterre
15-11-2007,SR Tendulkar,97,FALSE,149,102,16,0,95.09803922,2,B,Pakistan,Gwalior
02-04-2011,G Gambhir,97,FALSE,187,122,9,0,79.50819672,2,B,Sri Lanka,Mumbai
21-12-2009,SR Tendulkar,96,TRUE,187,104,13,0,92.30769231,2,B,Sri Lanka,Cuttack
15-06-2017,V Kohli,96,TRUE,96,78,13,0,123.0769231,2,B,Bangladesh,Birmingham
21-09-1997,SC Ganguly,96,FALSE,205,136,5,2,70.58823529,1,B,Pakistan,Toronto
12-04-2006,MS Dhoni,96,FALSE,174,106,10,3,90.56603774,1,B,England,Jamshedpur
21-07-2012,V Sehwag,96,FALSE,132,97,10,0,98.96907216,1,B,Sri Lanka,Hambantota
10-04-1987,DB Vengsarkar,95,TRUE,NA,151,7,0,62.91390728,1,B,Pakistan,Sharjah
05-03-1993,M Azharuddin,95,TRUE,112,63,12,1,150.7936508,2,B,England,Gwalior
13-04-2003,M Kaif,95,TRUE,143,103,7,3,92.23300971,1,B,South Africa,Dhaka
17-02-2007,Yuvraj Singh,95,TRUE,91,83,11,3,114.4578313,2,B,Sri Lanka,Visakhapatnam
15-09-1982,K Srikkanth,95,FALSE,NA,66,13,1,143.9393939,2,B,Sri Lanka,Delhi
05-01-1988,WV Raman,95,FALSE,NA,123,6,0,77.23577236,1,B,West Indies,Rajkot
14-01-1998,SR Tendulkar,95,FALSE,104,78,6,5,121.7948718,2,B,Pakistan,Dhaka
05-11-1999,A Jadeja,95,FALSE,124,97,4,3,97.93814433,2,B,New Zealand,Rajkot
06-11-2002,AB Agarkar,95,FALSE,135,102,11,2,93.1372549,1,B,West Indies,Jamshedpur
13-02-2006,SR Tendulkar,95,FALSE,157,104,16,1,91.34615385,2,B,Pakistan,Lahore
28-05-2006,V Sehwag,95,FALSE,NA,103,10,1,92.23300971,2,B,West Indies,Port of Spain
28-06-2009,MS Dhoni,95,FALSE,201,130,6,2,73.07692308,1,B,West Indies,Kingston
03-09-2011,PA Patel,95,FALSE,154,107,12,0,88.78504673,1,B,England,Chester-le-Street
05-12-2011,RG Sharma,95,FALSE,151,100,10,1,95,2,B,West Indies,Ahmedabad
16-10-2013,S Dhawan,95,FALSE,112,86,14,0,110.4651163,2,B,Australia,Jaipur
10-03-2019,RG Sharma,95,FALSE,NA,92,7,2,103.2608696,1,B,Australia,Mohali
31-10-1984,DB Vengsarkar,94,TRUE,NA,102,NA,NA,92.15686275,1,B,Pakistan,Sialkot
07-07-2001,SS Dighe,94,TRUE,119,96,7,2,97.91666667,2,B,West Indies,Harare
03-04-1996,NS Sidhu,94,FALSE,NA,116,4,0,81.03448276,1,B,Sri Lanka,Singapore
03-11-1996,M Azharuddin,94,FALSE,NA,104,4,2,90.38461538,1,B,Australia,Mohali
06-11-1998,M Azharuddin,94,FALSE,159,131,3,4,71.75572519,2,B,Sri Lanka,Sharjah
05-09-2007,SR Tendulkar,94,FALSE,120,81,16,1,116.0493827,2,B,England,The Oval
05-02-2009,MS Dhoni,94,FALSE,140,96,4,2,97.91666667,1,B,Sri Lanka,Colombo (RPS)
16-06-2011,V Kohli,94,FALSE,135,104,10,0,90.38461538,1,B,West Indies,Kingston
28-02-2014,S Dhawan,94,FALSE,161,114,7,1,82.45614035,1,B,Sri Lanka,Fatullah
20-02-1985,M Azharuddin,93,TRUE,190,135,4,0,68.88888889,2,B,Pakistan,Melbourne
03-03-1985,K Srikkanth,93,TRUE,168,115,12,0,80.86956522,2,B,Australia,Melbourne
06-09-2005,M Kaif,93,TRUE,159,110,8,0,84.54545455,1,B,New Zealand,Harare
01-03-1992,M Azharuddin,93,FALSE,147,102,10,0,91.17647059,2,B,Australia,Brisbane
09-03-1996,NS Sidhu,93,FALSE,160,115,11,0,80.86956522,1,B,Pakistan,Bengaluru
21-01-2000,SR Tendulkar,93,FALSE,157,103,10,0,90.29126214,2,B,Pakistan,Hobart
19-03-2000,SR Tendulkar,93,FALSE,119,89,7,4,104.494382,2,B,South Africa,Nagpur
01-06-2000,SR Tendulkar,93,FALSE,174,95,10,0,97.89473684,2,B,Sri Lanka,Dhaka
03-06-2000,A Jadeja,93,FALSE,167,103,8,4,90.29126214,2,B,Pakistan,Dhaka
25-10-2005,SR Tendulkar,93,FALSE,149,96,9,2,96.875,1,B,Sri Lanka,Nagpur
20-05-2006,Yuvraj Singh,93,FALSE,190,121,8,1,76.85950413,2,B,West Indies,Kingston
29-06-2007,SR Tendulkar,93,FALSE,140,106,13,2,87.73584906,2,B,South Africa,Belfast
21-01-1986,SM Gavaskar,92,TRUE,198,144,4,0,63.88888889,2,B,Australia,Sydney
24-08-2007,R Dravid,92,TRUE,88,63,11,1,146.031746,1,B,England,Bristol
14-10-2015,MS Dhoni,92,TRUE,144,86,7,4,106.9767442,1,B,South Africa,Indore
26-09-1982,K Srikkanth,92,FALSE,NA,83,NA,NA,110.8433735,2,B,Sri Lanka,Bengaluru
18-04-1986,SM Gavaskar,92,FALSE,NA,134,6,0,68.65671642,1,B,Pakistan,Sharjah
27-11-1986,K Srikkanth,92,FALSE,NA,89,10,2,103.3707865,2,B,Sri Lanka,Sharjah
09-03-2000,A Jadeja,92,FALSE,142,109,8,3,84.40366972,2,B,South Africa,Kochi
19-04-2006,R Dravid,92,FALSE,189,116,10,0,79.31034483,1,B,Pakistan,Abu Dhabi
12-02-2012,G Gambhir,92,FALSE,140,111,7,0,82.88288288,2,B,Australia,Adelaide
21-09-2017,V Kohli,92,FALSE,148,107,8,0,85.98130841,1,B,Australia,Kolkata
10-05-2007,MS Dhoni,91,TRUE,182,106,7,0,85.8490566,2,B,Bangladesh,Dhaka
02-04-2011,MS Dhoni,91,TRUE,128,79,8,2,115.1898734,2,B,Sri Lanka,Mumbai
18-11-1993,M Prabhakar,91,FALSE,184,126,4,0,72.22222222,1,B,Zimbabwe,Indore
11-12-1997,SR Tendulkar,91,FALSE,146,87,4,2,104.5977011,2,B,England,Sharjah
04-03-2008,SR Tendulkar,91,FALSE,176,121,7,0,75.20661157,1,B,Australia,Brisbane
26-11-2008,V Sehwag,91,FALSE,116,73,15,1,124.6575342,2,B,England,Cuttack
07-01-2010,V Kohli,91,FALSE,136,102,7,0,89.21568627,2,B,Bangladesh,Dhaka
20-10-2011,AM Rahane,91,FALSE,166,104,6,0,87.5,2,B,England,Mohali
14-02-2012,G Gambhir,91,FALSE,168,106,6,0,85.8490566,2,B,Sri Lanka,Adelaide
09-11-2014,S Dhawan,91,FALSE,NA,79,8,1,115.1898734,2,B,Sri Lanka,Hyderabad (Deccan)
12-01-2016,V Kohli,91,FALSE,148,97,9,1,93.81443299,1,B,Australia,Perth
04-06-2017,RG Sharma,91,FALSE,146,119,7,2,76.47058824,1,B,Pakistan,Birmingham
14-04-1995,M Azharuddin,90,TRUE,121,89,5,2,101.1235955,2,B,Sri Lanka,Sharjah
02-12-2011,RG Sharma,90,TRUE,131,98,7,2,91.83673469,2,B,West Indies,Visakhapatnam
29-03-1983,SM Gavaskar,90,FALSE,NA,117,8,0,76.92307692,1,B,West Indies,Albion
24-11-1993,M Azharuddin,90,FALSE,NA,118,7,1,76.27118644,1,B,South Africa,Kolkata
03-11-1994,A Jadeja,90,FALSE,176,127,7,0,70.86614173,1,B,New Zealand,Delhi
27-02-1996,SR Tendulkar,90,FALSE,124,84,14,1,107.1428571,2,B,Australia,Mumbai
17-09-1996,R Dravid,90,FALSE,NA,114,6,0,78.94736842,1,B,Pakistan,Toronto
14-12-1997,SC Ganguly,90,FALSE,193,128,3,3,70.3125,1,B,Pakistan,Sharjah
14-01-2004,V Sehwag,90,FALSE,124,102,5,5,88.23529412,2,B,Zimbabwe,Hobart
05-09-2004,SC Ganguly,90,FALSE,152,119,5,3,75.6302521,1,B,England,Lord's
11-09-2004,SC Ganguly,90,FALSE,173,124,8,0,72.58064516,1,B,Kenya,Southampton
28-06-2008,G Gambhir,90,FALSE,134,84,10,1,107.1428571,2,B,Bangladesh,Karachi
22-01-2017,KM Jadhav,90,FALSE,118,75,12,1,120,2,B,England,Kolkata
03-02-2019,AT Rayudu,90,FALSE,150,113,8,4,79.6460177,1,B,New Zealand,Wellington
16-09-1996,SR Tendulkar,89,TRUE,NA,89,9,3,100,2,B,Pakistan,Toronto
23-01-2013,SK Raina,89,TRUE,121,79,9,1,112.6582278,2,B,England,Mohali
09-06-1983,Yashpal Sharma,89,FALSE,133,120,9,0,74.16666667,1,B,West Indies,Manchester
25-08-1985,DB Vengsarkar,89,FALSE,NA,82,11,1,108.5365854,2,B,Sri Lanka,Colombo (SSC)
30-09-1997,SC Ganguly,89,FALSE,117,96,11,0,92.70833333,2,B,Pakistan,Karachi
20-05-1998,GK Khoda,89,FALSE,197,129,8,0,68.99224806,2,B,Kenya,Bengaluru
12-11-2003,SR Tendulkar,89,FALSE,133,91,12,1,97.8021978,2,B,Australia,Bengaluru
19-03-2007,SC Ganguly,89,FALSE,161,114,6,2,78.07017544,1,B,Bermuda,Port of Spain
10-06-2008,V Sehwag,89,FALSE,126,76,13,1,117.1052632,1,B,Pakistan,Dhaka
15-01-2016,AM Rahane,89,FALSE,107,80,6,1,111.25,1,B,Australia,Brisbane
20-12-1981,DB Vengsarkar,88,TRUE,NA,107,9,0,82.24299065,2,B,England,Jalandhar
04-09-1999,A Jadeja,88,TRUE,81,61,2,6,144.2622951,1,B,Zimbabwe,Singapore
05-02-2008,MS Dhoni,88,TRUE,124,95,5,1,92.63157895,1,B,Sri Lanka,Brisbane
27-03-1988,NS Sidhu,88,FALSE,NA,98,6,3,89.79591837,1,B,New Zealand,Sharjah
18-03-1989,DB Vengsarkar,88,FALSE,NA,120,NA,NA,73.33333333,1,B,West Indies,St John's
15-10-1989,M Amarnath,88,FALSE,NA,80,7,2,110,1,B,Pakistan,Sharjah
09-11-1994,SR Tendulkar,88,FALSE,147,112,10,0,78.57142857,2,B,West Indies,Cuttack
17-09-1996,M Azharuddin,88,FALSE,NA,99,9,0,88.88888889,1,B,Pakistan,Toronto
21-10-1996,SR Tendulkar,88,FALSE,189,111,9,0,79.27927928,2,B,Australia,Bengaluru
04-08-2012,G Gambhir,88,FALSE,173,99,7,0,88.88888889,1,B,Sri Lanka,Pallekele
13-12-2017,SS Iyer,88,FALSE,99,70,9,2,125.7142857,1,B,Sri Lanka,Mohali
28-07-2001,VVS Laxman,87,TRUE,176,127,10,0,68.50393701,2,B,Sri Lanka,Colombo (RPS)
28-01-2002,SR Tendulkar,87,TRUE,120,67,13,1,129.8507463,2,B,England,Kanpur
13-07-2002,M Kaif,87,TRUE,109,75,6,2,116,2,B,England,Lord's
21-01-2011,V Kohli,87,TRUE,126,92,7,2,94.56521739,2,B,South Africa,Port Elizabeth
14-10-2011,MS Dhoni,87,TRUE,104,70,10,1,124.2857143,1,B,England,Hyderabad (Deccan)
18-01-2019,MS Dhoni,87,TRUE,NA,114,6,0,76.31578947,2,B,Australia,Melbourne
08-12-1987,N Kapil Dev,87,FALSE,NA,64,9,2,135.9375,2,B,West Indies,Nagpur
19-04-1994,A Jadeja,87,FALSE,124,106,12,1,82.0754717,2,B,Australia,Sharjah
17-03-2000,SC Ganguly,87,FALSE,110,84,12,2,103.5714286,2,B,South Africa,Vadodara
08-03-2009,Yuvraj Singh,87,FALSE,82,60,10,6,145,1,B,New Zealand,Christchurch
05-09-2014,RA Jadeja,87,FALSE,87,68,9,2,127.9411765,2,B,England,Leeds
25-10-2015,AM Rahane,87,FALSE,87,58,9,3,150,2,B,South Africa,Mumbai
23-06-2017,S Dhawan,87,FALSE,NA,92,8,2,94.56521739,1,B,West Indies,Port of Spain
25-06-2017,V Kohli,87,FALSE,NA,66,4,4,131.8181818,1,B,West Indies,Port of Spain
26-01-2019,RG Sharma,87,FALSE,116,96,9,3,90.625,1,B,New Zealand,Mount Maunganui
15-12-1992,M Azharuddin,86,TRUE,NA,106,5,1,81.13207547,1,B,South Africa,Bloemfontein
11-06-2011,RG Sharma,86,TRUE,137,91,5,2,94.50549451,2,B,West Indies,North Sound
23-10-2011,V Kohli,86,TRUE,NA,99,11,0,86.86868687,2,B,England,Mumbai
12-08-1993,M Prabhakar,86,FALSE,NA,123,4,0,69.91869919,2,B,Sri Lanka,Colombo (RPS)
22-11-1993,VG Kambli,86,FALSE,NA,116,10,0,74.13793103,1,B,South Africa,Mohali
17-11-1999,SC Ganguly,86,FALSE,146,110,12,1,78.18181818,2,B,New Zealand,Delhi
10-03-2002,SC Ganguly,86,FALSE,144,83,8,3,103.6144578,1,B,Zimbabwe,Mohali
18-01-2004,SR Tendulkar,86,FALSE,129,95,8,0,90.52631579,1,B,Australia,Brisbane
15-04-2005,R Dravid,86,FALSE,183,115,8,0,74.7826087,1,B,Pakistan,Kanpur
15-04-2006,RV Uthappa,86,FALSE,123,96,12,1,89.58333333,2,B,England,Indore
14-10-2007,SC Ganguly,86,FALSE,161,111,7,2,77.47747748,2,B,Australia,Nagpur
21-11-2013,V Kohli,86,FALSE,120,84,9,2,102.3809524,2,B,West Indies,Kochi
25-10-2005,R Dravid,85,TRUE,76,63,8,1,134.9206349,1,B,Sri Lanka,Nagpur
16-08-2007,G Gambhir,85,TRUE,NA,115,8,1,73.91304348,2,B,Scotland,Glasgow
14-03-2015,MS Dhoni,85,TRUE,113,76,8,2,111.8421053,2,B,Zimbabwe,Auckland
16-10-2016,V Kohli,85,TRUE,109,81,9,1,104.9382716,2,B,New Zealand,Dharamsala
14-08-1993,M Azharuddin,85,FALSE,NA,103,5,2,82.52427184,1,B,Sri Lanka,Moratuwa
29-08-1999,SC Ganguly,85,FALSE,108,72,7,3,118.0555556,1,B,Sri Lanka,Colombo (SSC)
04-09-1999,SR Tendulkar,85,FALSE,114,72,7,3,118.0555556,1,B,Zimbabwe,Singapore
22-10-2000,R Dravid,85,FALSE,NA,121,4,0,70.24793388,1,B,Zimbabwe,Sharjah
27-06-2001,SC Ganguly,85,FALSE,174,125,8,1,68,2,B,Zimbabwe,Bulawayo
19-10-2001,SC Ganguly,85,FALSE,127,95,6,4,89.47368421,2,B,South Africa,East London
14-11-2008,V Sehwag,85,FALSE,108,73,10,3,116.4383562,1,B,England,Rajkot
30-03-2011,SR Tendulkar,85,FALSE,160,115,11,0,73.91304348,1,B,Pakistan,Mohali
19-12-1992,PK Amre,84,TRUE,NA,98,5,0,85.71428571,2,B,South Africa,East London
14-04-1995,NS Sidhu,84,TRUE,133,106,5,0,79.24528302,2,B,Sri Lanka,Sharjah
03-03-2009,MS Dhoni,84,TRUE,120,89,6,0,94.38202247,1,B,New Zealand,Napier
17-10-2011,G Gambhir,84,TRUE,150,90,10,0,93.33333333,2,B,England,Delhi
17-12-1982,SM Patil,84,FALSE,NA,60,7,3,140,2,B,Pakistan,Multan
05-04-1987,M Azharuddin,84,FALSE,166,129,4,1,65.11627907,2,B,Australia,Sharjah
12-03-1992,SR Tendulkar,84,FALSE,122,107,6,0,78.5046729,1,B,New Zealand,Dunedin
13-02-1997,R Dravid,84,FALSE,140,94,5,1,89.36170213,2,B,South Africa,Durban
10-01-1998,M Azharuddin,84,FALSE,167,120,7,0,70,2,B,Bangladesh,Dhaka
07-10-2000,Yuvraj Singh,84,FALSE,121,80,12,0,105,1,B,Australia,Nairobi (Gym)
20-01-2004,R Dravid,84,FALSE,131,106,3,0,79.24528302,1,B,Zimbabwe,Brisbane
26-06-2008,SK Raina,84,FALSE,110,69,10,3,121.7391304,2,B,Pakistan,Karachi
11-09-2011,SK Raina,84,FALSE,111,75,7,2,112,1,B,England,Lord's
24-05-1986,M Azharuddin,83,TRUE,NA,154,8,0,53.8961039,2,B,England,The Oval
07-08-2005,M Kaif,83,TRUE,130,103,6,0,80.58252427,1,B,West Indies,Colombo (RPS)
21-09-2018,RG Sharma,83,TRUE,NA,104,5,3,79.80769231,2,B,Bangladesh,Dubai (DSC)
07-12-1983,SM Gavaskar,83,FALSE,NA,107,6,3,77.57009346,2,B,West Indies,Jamshedpur
15-11-1995,M Prabhakar,83,FALSE,162,118,6,0,70.33898305,1,B,New Zealand,Jamshedpur
04-02-1997,SC Ganguly,83,FALSE,171,136,6,1,61.02941176,1,B,South Africa,East London
31-10-1998,SC Ganguly,83,FALSE,155,116,8,2,71.55172414,1,B,West Indies,Dhaka
31-03-2001,VVS Laxman,83,FALSE,123,88,6,0,94.31818182,1,B,Australia,Indore
20-03-2003,SR Tendulkar,83,FALSE,166,101,5,1,82.17821782,1,B,Kenya,Durban
25-10-2005,IK Pathan,83,FALSE,104,70,8,4,118.5714286,1,B,Sri Lanka,Nagpur
19-03-2007,Yuvraj Singh,83,FALSE,52,46,3,7,180.4347826,1,B,Bermuda,Port of Spain
19-06-2010,G Gambhir,83,FALSE,139,97,6,1,85.56701031,2,B,Pakistan,Dambulla
23-01-2013,RG Sharma,83,FALSE,135,93,11,1,89.24731183,2,B,England,Mohali
27-01-2013,SK Raina,83,FALSE,149,98,8,2,84.69387755,1,B,England,Dharamsala
17-09-2017,HH Pandya,83,FALSE,86,66,5,5,125.7575758,1,B,Australia,Chennai
18-01-1993,SR Tendulkar,82,TRUE,116,81,6,1,101.2345679,1,B,England,Jaipur
13-04-1994,VG Kambli,82,TRUE,95,66,4,3,124.2424242,1,B,United Arab Emirates,Sharjah
22-12-1997,SR Tendulkar,82,TRUE,110,86,6,0,95.34883721,2,B,Sri Lanka,Guwahati
21-07-2004,SR Tendulkar,82,TRUE,157,126,10,1,65.07936508,2,B,Bangladesh,Colombo (SSC)
11-02-2006,Yuvraj Singh,82,TRUE,103,89,8,2,92.13483146,2,B,Pakistan,Rawalpindi
20-08-2017,V Kohli,82,TRUE,NA,70,10,1,117.1428571,2,B,Sri Lanka,Dambulla
13-07-1974,BP Patel,82,FALSE,NA,78,8,2,105.1282051,1,B,England,Leeds
18-07-1990,SV Manjrekar,82,FALSE,182,133,7,0,61.65413534,2,B,England,Leeds
14-12-1991,K Srikkanth,82,FALSE,103,84,10,1,97.61904762,1,B,West Indies,Adelaide
27-03-1994,SR Tendulkar,82,FALSE,69,49,15,2,167.3469388,2,B,New Zealand,Auckland
18-01-1998,RR Singh,82,FALSE,NA,83,4,2,98.79518072,2,B,Pakistan,Dhaka
01-04-1998,M Azharuddin,82,FALSE,147,91,10,0,90.10989011,1,B,Australia,Kochi
05-04-1998,SC Ganguly,82,FALSE,180,129,7,1,63.56589147,1,B,Zimbabwe,Vadodara
13-04-1999,S Ramesh,82,FALSE,200,131,8,0,62.59541985,2,B,Pakistan,Sharjah
28-01-2002,V Sehwag,82,FALSE,70,62,14,0,132.2580645,2,B,England,Kanpur
04-07-2002,R Dravid,82,FALSE,130,117,7,0,70.08547009,1,B,England,Chester-le-Street
23-03-2003,V Sehwag,82,FALSE,107,81,10,3,101.2345679,2,B,Australia,Johannesburg
09-01-2004,SC Ganguly,82,FALSE,119,83,6,1,98.79518072,2,B,Australia,Melbourne
18-07-2004,R Dravid,82,FALSE,136,100,8,1,82,2,B,Sri Lanka,Dambulla
30-05-2010,V Kohli,82,FALSE,125,92,4,0,89.13043478,2,B,Sri Lanka,Bulawayo
16-06-2010,G Gambhir,82,FALSE,129,101,6,0,81.18811881,2,B,Bangladesh,Dambulla
31-01-2014,V Kohli,82,FALSE,129,78,7,3,105.1282051,2,B,New Zealand,Wellington
18-07-1997,M Azharuddin,81,TRUE,122,103,4,2,78.6407767,1,B,Sri Lanka,Colombo (RPS)
30-06-2001,SR Tendulkar,81,TRUE,191,110,8,0,73.63636364,2,B,West Indies,Bulawayo
31-03-2006,SK Raina,81,TRUE,131,89,8,1,91.01123596,2,B,England,Faridabad
04-06-2017,V Kohli,81,TRUE,108,68,6,3,119.1176471,1,B,Pakistan,Birmingham
02-03-2019,KM Jadhav,81,TRUE,NA,87,9,1,93.10344828,2,B,Australia,Hyderabad (Deccan)
07-03-1992,SR Tendulkar,81,FALSE,88,77,8,1,105.1948052,1,B,Zimbabwe,Hamilton
13-04-1994,M Azharuddin,81,FALSE,137,99,4,2,81.81818182,1,B,United Arab Emirates,Sharjah
23-10-1994,M Azharuddin,81,FALSE,145,84,7,1,96.42857143,2,B,West Indies,Chennai
26-07-1997,M Azharuddin,81,FALSE,110,102,1,2,79.41176471,1,B,Sri Lanka,Colombo (RPS)
13-04-1999,R Dravid,81,FALSE,192,121,6,0,66.94214876,2,B,Pakistan,Sharjah
19-02-2003,SR Tendulkar,81,FALSE,122,91,10,0,89.01098901,1,B,Zimbabwe,Harare
27-07-2004,V Sehwag,81,FALSE,144,92,6,2,88.04347826,1,B,Sri Lanka,Colombo (RPS)
08-06-2011,V Kohli,81,FALSE,118,103,6,1,78.6407767,2,B,West Indies,Port of Spain
16-03-2002,Yuvraj Singh,80,TRUE,74,60,8,1,133.3333333,2,B,Zimbabwe,Hyderabad (Deccan)
23-06-2007,G Gambhir,80,TRUE,132,107,9,0,74.76635514,2,B,Ireland,Belfast
11-01-1981,SM Gavaskar,80,FALSE,173,142,5,0,56.33802817,1,B,Australia,Melbourne
15-06-1983,M Amarnath,80,FALSE,NA,139,NA,NA,57.55395683,2,B,West Indies,The Oval
22-10-1989,NS Sidhu,80,FALSE,NA,88,5,1,90.90909091,1,B,Sri Lanka,Ahmedabad
19-03-1993,VG Kambli,80,FALSE,NA,75,8,1,106.6666667,1,B,Zimbabwe,Faridabad
19-04-1994,NS Sidhu,80,FALSE,162,110,5,0,72.72727273,2,B,Australia,Sharjah
06-03-1996,NS Sidhu,80,FALSE,166,116,5,0,68.96551724,1,B,Zimbabwe,Kanpur
19-04-1998,SR Tendulkar,80,FALSE,136,72,9,0,111.1111111,2,B,Australia,Sharjah
19-06-1998,SC Ganguly,80,FALSE,160,114,7,1,70.1754386,2,B,Sri Lanka,Colombo (RPS)
25-03-2001,R Dravid,80,FALSE,144,84,3,1,95.23809524,1,B,Australia,Bengaluru
03-02-2002,SC Ganguly,80,FALSE,128,99,4,4,80.80808081,2,B,England,Mumbai
23-12-2004,M Kaif,80,FALSE,141,111,7,0,72.07207207,1,B,Bangladesh,Chittagong
12-11-2005,MS Dhoni,80,FALSE,106,73,9,3,109.5890411,2,B,Sri Lanka,Vadodara
23-10-2011,SK Raina,80,FALSE,NA,62,12,0,129.0322581,2,B,England,Mumbai
11-12-2011,V Kohli,80,FALSE,99,85,5,0,94.11764706,1,B,West Indies,Chennai
23-10-2016,MS Dhoni,80,FALSE,122,91,6,3,87.91208791,2,B,New Zealand,Mohali
05-04-1998,A Jadeja,79,TRUE,111,77,5,1,102.5974026,1,B,Zimbabwe,Vadodara
09-11-2005,Yuvraj Singh,79,TRUE,72,67,9,3,117.9104478,2,B,Sri Lanka,Rajkot
13-02-2006,Yuvraj Singh,79,TRUE,135,87,10,0,90.8045977,2,B,Pakistan,Lahore
30-09-2009,V Kohli,79,TRUE,121,104,9,2,75.96153846,2,B,West Indies,Johannesburg
28-01-2014,MS Dhoni,79,TRUE,111,73,6,3,108.2191781,1,B,New Zealand,Hamilton
15-03-1992,M Azharuddin,79,FALSE,125,77,6,0,102.5974026,1,B,South Africa,Adelaide
18-02-1994,NS Sidhu,79,FALSE,169,113,8,1,69.91150442,2,B,Sri Lanka,Hyderabad (Deccan)
30-04-1997,SC Ganguly,79,FALSE,161,108,5,0,73.14814815,2,B,West Indies,Kingstown
19-03-2000,R Dravid,79,FALSE,103,70,11,0,112.8571429,2,B,South Africa,Nagpur
13-03-2004,V Sehwag,79,FALSE,85,57,14,1,138.5964912,1,B,Pakistan,Karachi
27-07-2004,SC Ganguly,79,FALSE,164,120,9,0,65.83333333,1,B,Sri Lanka,Colombo (RPS)
11-09-2004,VVS Laxman,79,FALSE,153,99,8,0,79.7979798,1,B,Kenya,Southampton
08-10-2007,SR Tendulkar,79,FALSE,184,119,7,0,66.38655462,1,B,Australia,Chandigarh
24-02-2010,KD Karthik,79,FALSE,124,85,4,3,92.94117647,1,B,South Africa,Gwalior
30-10-2013,RG Sharma,79,FALSE,119,89,7,3,88.76404494,2,B,Australia,Nagpur
28-01-2014,RG Sharma,79,FALSE,131,94,6,4,84.04255319,1,B,New Zealand,Hamilton
06-11-2014,S Dhawan,79,FALSE,NA,80,7,1,98.75,2,B,Sri Lanka,Ahmedabad
22-02-2015,AM Rahane,79,FALSE,90,60,7,3,131.6666667,1,B,South Africa,Melbourne
17-09-2017,MS Dhoni,79,FALSE,152,88,4,2,89.77272727,1,B,Australia,Chennai
01-02-2018,AM Rahane,79,FALSE,126,86,5,2,91.86046512,2,B,South Africa,Durban
03-11-1978,AD Gaekwad,78,TRUE,NA,115,NA,NA,67.82608696,2,B,Pakistan,Sahiwal
05-04-1987,SM Gavaskar,78,TRUE,185,109,6,1,71.55963303,2,B,Australia,Sharjah
27-04-1990,M Azharuddin,78,TRUE,NA,95,2,2,82.10526316,2,B,Pakistan,Sharjah
